Name: CCTV-1, URL: https://iptv.catvod.com/live.php?id=CCTV1&line=11, IPv_Type: ipv4, Location: 美国-加利福尼亚州-洛杉矶, ISP: IT7网络, Date: None, Delay: 36 ms, Speed: 32.07 M/s, Resolution: 1920x1080
Name: 仙剑奇侠传, URL: https://live.ottiptv.cc/yy/1382749903, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
Name: 西游记, URL: https://txmov2.a.kwimgs.com/bs3/video-hls/5222486782687309806_hlsb.m3u8, IPv_Type: ipv4, Location: 美国-加利福尼亚州-圣克拉拉, ISP: 腾讯云, Date: None, Delay: 256 ms, Speed: 31.41 M/s, Resolution: 1280x720
Name: 西游记, URL: http://1.94.31.214:35455/huya/29981376, IPv_Type: ipv4, Location: 中国-上海-上海, ISP: 华为云, Date: None, Delay: 99 ms, Speed: 6.85 M/s, Resolution: 1920x1080
Name: 西游记, URL: http://cdn.jdshipin.com:8880/huya.php?id=26355861, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 473 ms, Speed: 0.31 M/s, Resolution: 960x720
Name: 西游记, URL: https://live.ottiptv.cc/huya/26355861, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
Name: 三国演义, URL: http://cdn.jdshipin.com:8880/huya.php?id=11602081, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 473 ms, Speed: 0.31 M/s, Resolution: 960x720
Name: 三国演义, URL: https://live.ottiptv.cc/huya/11602081, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
Name: 新白娘子传奇, URL: https://live.ottiptv.cc/yy/1354490667, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
Name: 济公游记, URL: http://1.94.31.214:35455/yy/21482, IPv_Type: ipv4, Location: 中国-上海-上海, ISP: 华为云, Date: None, Delay: 99 ms, Speed: 6.85 M/s, Resolution: 1920x1080
Name: 封神榜, URL: http://cdn.jdshipin.com:8880/huya.php?id=29465849, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 473 ms, Speed: 0.31 M/s, Resolution: 960x720
Name: 封神榜, URL: https://live.ottiptv.cc/huya/29465849, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
Name: 射雕英雄传, URL: http://cdn.jdshipin.com:8880/huya.php?id=23824164, IPv_Type: ipv6, Location: 美国, ISP: CloudFlare Inc., Date: None, Delay: 473 ms, Speed: 0.31 M/s, Resolution: 960x720
Name: 射雕英雄传, URL: https://live.ottiptv.cc/huya/23824164, IPv_Type: ipv6, Location: 美国, ISP: Oracle Corporation, Date: None, Delay: 780 ms, Speed: 0.30 M/s, Resolution: 960x720
